instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|71954,71954,NIFTY26APR22100PE,NIFTY,0.0,2026-04-28,22100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71955,71955,NIFTY26APR22150CE,NIFTY,0.0,2026-04-28,22150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71950,71950,NIFTY26APR22000PE,NIFTY,0.0,2026-04-28,22000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71951,71951,NIFTY26APR22050CE,NIFTY,0.0,2026-04-28,22050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71967,71967,NIFTY26APR22450CE,NIFTY,0.0,2026-04-28,22450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71968,71968,NIFTY26APR22450PE,NIFTY,0.0,2026-04-28,22450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71963,71963,NIFTY26APR22350CE,NIFTY,0.0,2026-04-28,22350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71964,71964,NIFTY26APR22350PE,NIFTY,0.0,2026-04-28,22350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71965,71965,NIFTY26APR22400CE,NIFTY,0.0,2026-04-28,22400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71966,71966,NIFTY26APR22400PE,NIFTY,0.0,2026-04-28,22400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71960,71960,NIFTY26APR22250PE,NIFTY,0.0,2026-04-28,22250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71961,71961,NIFTY26APR22300CE,NIFTY,0.0,2026-04-28,22300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71962,71962,NIFTY26APR22300PE,NIFTY,0.0,2026-04-28,22300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71934,71934,NIFTY26APR21650PE,NIFTY,0.0,2026-04-28,21650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71935,71935,NIFTY26APR21700CE,NIFTY,0.0,2026-04-28,21700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71936,71936,NIFTY26APR21700PE,NIFTY,0.0,2026-04-28,21700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71937,71937,NIFTY26APR21750CE,NIFTY,0.0,2026-04-28,21750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71930,71930,NIFTY26APR21550PE,NIFTY,0.0,2026-04-28,21550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71931,71931,NIFTY26APR21600CE,NIFTY,0.0,2026-04-28,21600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71932,71932,NIFTY26APR21600PE,NIFTY,0.0,2026-04-28,21600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71933,71933,NIFTY26APR21650CE,NIFTY,0.0,2026-04-28,21650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71938,71938,NIFTY26APR21750PE,NIFTY,0.0,2026-04-28,21750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71939,71939,NIFTY26APR21800CE,NIFTY,0.0,2026-04-28,21800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71945,71945,NIFTY26APR21900CE,NIFTY,0.0,2026-04-28,21900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71946,71946,NIFTY26APR21900PE,NIFTY,0.0,2026-04-28,21900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71947,71947,NIFTY26APR21950CE,NIFTY,0.0,2026-04-28,21950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71948,71948,NIFTY26APR21950PE,NIFTY,0.0,2026-04-28,21950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71941,71941,NIFTY26MAY23150CE,NIFTY,1627.3,2026-05-26,23150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71942,71942,NIFTY26MAY23150PE,NIFTY,45.0,2026-05-26,23150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71943,71943,NIFTY26APR21850CE,NIFTY,0.0,2026-04-28,21850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71944,71944,NIFTY26APR21850PE,NIFTY,0.0,2026-04-28,21850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71940,71940,NIFTY26APR21800PE,NIFTY,0.0,2026-04-28,21800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71949,71949,NIFTY26APR22000CE,NIFTY,0.0,2026-04-28,22000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71919,71919,NIFTY26MAY23100CE,NIFTY,1954.0,2026-05-26,23100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71925,71925,NIFTY26APR21450CE,NIFTY,0.0,2026-04-28,21450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71926,71926,NIFTY26APR21450PE,NIFTY,0.0,2026-04-28,21450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71920,71920,NIFTY26MAY23100PE,NIFTY,439.75,2026-05-26,23100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71927,71927,NIFTY26APR21500CE,NIFTY,0.0,2026-04-28,21500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71928,71928,NIFTY26APR21500PE,NIFTY,0.0,2026-04-28,21500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71929,71929,NIFTY26APR21550CE,NIFTY,0.0,2026-04-28,21550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71978,71978,NIFTY26MAY23200PE,NIFTY,48.35,2026-05-26,23200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71979,71979,NIFTY26MAY23250CE,NIFTY,1552.95,2026-05-26,23250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71977,71977,NIFTY26MAY23200CE,NIFTY,1571.45,2026-05-26,23200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71981,71981,NIFTY26MAY23300CE,NIFTY,1562.05,2026-05-26,23300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71982,71982,NIFTY26MAY23300PE,NIFTY,55.55,2026-05-26,23300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71980,71980,NIFTY26MAY23250PE,NIFTY,51.85,2026-05-26,23250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|52280,52280,BANKNIFTY26SEP49500CE,BANKNIFTY,0.0,2026-09-29,49500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52281,52281,BANKNIFTY26SEP49500PE,BANKNIFTY,0.0,2026-09-29,49500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52282,52282,BANKNIFTY26SEP51000CE,BANKNIFTY,7836.25,2026-09-29,51000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52283,52283,BANKNIFTY26SEP51000PE,BANKNIFTY,1180.85,2026-09-29,51000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52284,52284,BANKNIFTY26SEP52500CE,BANKNIFTY,6823.0,2026-09-29,52500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52285,52285,BANKNIFTY26SEP52500PE,BANKNIFTY,1578.8,2026-09-29,52500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52286,52286,BANKNIFTY26SEP54000CE,BANKNIFTY,5890.5,2026-09-29,54000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52272,52272,BANKNIFTY26SEP48000CE,BANKNIFTY,0.0,2026-09-29,48000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52273,52273,BANKNIFTY26SEP48000PE,BANKNIFTY,0.0,2026-09-29,48000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52298,52298,BANKNIFTY26SEP55500PE,BANKNIFTY,2623.2,2026-09-29,55500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52292,52292,BANKNIFTY26MAR49000CE,BANKNIFTY,0.0,2026-03-30,49000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52293,52293,BANKNIFTY26MAR49000PE,BANKNIFTY,0.0,2026-03-30,49000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52297,52297,BANKNIFTY26SEP55500CE,BANKNIFTY,5045.05,2026-09-29,55500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52287,52287,BANKNIFTY26SEP54000PE,BANKNIFTY,2057.45,2026-09-29,54000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52360,52360,BANKNIFTY26SEP60000CE,BANKNIFTY,3017.7,2026-09-29,60000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52361,52361,BANKNIFTY26SEP60000PE,BANKNIFTY,4829.45,2026-09-29,60000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52362,52362,BANKNIFTY26MAR51600CE,BANKNIFTY,0.0,2026-03-30,51600.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52363,52363,BANKNIFTY26MAR51600PE,BANKNIFTY,0.0,2026-03-30,51600.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52353,52353,BANKNIFTY26MAR51300PE,BANKNIFTY,0.0,2026-03-30,51300.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52354,52354,BANKNIFTY26MAR51400CE,BANKNIFTY,0.0,2026-03-30,51400.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52355,52355,BANKNIFTY26MAR51400PE,BANKNIFTY,0.0,2026-03-30,51400.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52356,52356,BANKNIFTY26MAR51500CE,BANKNIFTY,5050.0,2026-03-30,51500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52357,52357,BANKNIFTY26MAR51500PE,BANKNIFTY,329.15,2026-03-30,51500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52358,52358,BANKNIFTY26SEP58500CE,BANKNIFTY,3610.45,2026-09-29,58500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52359,52359,BANKNIFTY26SEP58500PE,BANKNIFTY,4011.0,2026-09-29,58500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52350,52350,BANKNIFTY26MAR51200CE,BANKNIFTY,0.0,2026-03-30,51200.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52351,52351,BANKNIFTY26MAR51200PE,BANKNIFTY,0.0,2026-03-30,51200.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52352,52352,BANKNIFTY26MAR51300CE,BANKNIFTY,0.0,2026-03-30,51300.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52346,52346,BANKNIFTY26MAR50900CE,BANKNIFTY,0.0,2026-03-30,50900.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52347,52347,BANKNIFTY26MAR50900PE,BANKNIFTY,0.0,2026-03-30,50900.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52348,52348,BANKNIFTY26MAR51100CE,BANKNIFTY,0.0,2026-03-30,51100.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52349,52349,BANKNIFTY26MAR51100PE,BANKNIFTY,0.0,2026-03-30,51100.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52380,52380,BANKNIFTY26MAR52100CE,BANKNIFTY,0.0,2026-03-30,52100.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52383,52383,BANKNIFTY26MAR52100PE,BANKNIFTY,0.0,2026-03-30,52100.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52384,52384,BANKNIFTY26MAR52200CE,BANKNIFTY,0.0,2026-03-30,52200.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52385,52385,BANKNIFTY26MAR52200PE,BANKNIFTY,0.0,2026-03-30,52200.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52376,52376,BANKNIFTY26MAR51900PE,BANKNIFTY,0.0,2026-03-30,51900.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52377,52377,BANKNIFTY26MAR52000CE,BANKNIFTY,4670.5,2026-03-30,52000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52379,52379,BANKNIFTY26MAR52000PE,BANKNIFTY,378.0,2026-03-30,52000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52370,52370,BANKNIFTY26MAR51800CE,BANKNIFTY,0.0,2026-03-30,51800.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52371,52371,BANKNIFTY26MAR51800PE,BANKNIFTY,0.0,2026-03-30,51800.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52373,52373,BANKNIFTY26MAR51900CE,BANKNIFTY,0.0,2026-03-30,51900.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52366,52366,BANKNIFTY26MAR51700CE,BANKNIFTY,0.0,2026-03-30,51700.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52367,52367,BANKNIFTY26MAR51700PE,BANKNIFTY,0.0,2026-03-30,51700.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52314,52314,BANKNIFTY26MAR50000CE,BANKNIFTY,0.0,2026-03-30,50000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52315,52315,BANKNIFTY26MAR50000PE,BANKNIFTY,0.0,2026-03-30,50000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52340,52340,BANKNIFTY26MAR50800CE,BANKNIFTY,0.0,2026-03-30,50800.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52341,52341,BANKNIFTY26MAR50800PE,BANKNIFTY,0.0,2026-03-30,50800.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52331,52331,BANKNIFTY26MAR50400PE,BANKNIFTY,0.0,2026-03-30,50400.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52332,52332,BANKNIFTY26MAR50500CE,BANKNIFTY,9438.8,2026-03-30,50500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52333,52333,BANKNIFTY26MAR50500PE,BANKNIFTY,19.75,2026-03-30,50500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52334,52334,BANKNIFTY26SEP57000CE,BANKNIFTY,4285.45,2026-09-29,57000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52335,52335,BANKNIFTY26SEP57000PE,BANKNIFTY,3274.8,2026-09-29,57000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52336,52336,BANKNIFTY26MAR50600CE,BANKNIFTY,0.0,2026-03-30,50600.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52337,52337,BANKNIFTY26MAR50600PE,BANKNIFTY,0.0,2026-03-30,50600.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52338,52338,BANKNIFTY26MAR50700CE,BANKNIFTY,0.0,2026-03-30,50700.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52339,52339,BANKNIFTY26MAR50700PE,BANKNIFTY,0.0,2026-03-30,50700.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52330,52330,BANKNIFTY26MAR50400CE,BANKNIFTY,0.0,2026-03-30,50400.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66796,66796,BANKNIFTY26MAY51600PE,BANKNIFTY,0.0,2026-05-26,51600.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66797,66797,BANKNIFTY26MAY51700CE,BANKNIFTY,0.0,2026-05-26,51700.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66798,66798,BANKNIFTY26MAY51700PE,BANKNIFTY,0.0,2026-05-26,51700.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66799,66799,BANKNIFTY26MAY51800CE,BANKNIFTY,0.0,2026-05-26,51800.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66800,66800,BANKNIFTY26MAY51800PE,BANKNIFTY,0.0,2026-05-26,51800.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66801,66801,BANKNIFTY26MAY51900CE,BANKNIFTY,0.0,2026-05-26,51900.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66815,66815,BANKNIFTY26MAY51900PE,BANKNIFTY,0.0,2026-05-26,51900.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66816,66816,BANKNIFTY26MAY52000CE,BANKNIFTY,9921.85,2026-05-26,52000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66817,66817,BANKNIFTY26MAY52000PE,BANKNIFTY,18.25,2026-05-26,52000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52252,52252,BANKNIFTY26MAR48500CE,BANKNIFTY,0.0,2026-03-30,48500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52253,52253,BANKNIFTY26MAR48500PE,BANKNIFTY,0.0,2026-03-30,48500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66683,66683,BANKNIFTY26MAY50000CE,BANKNIFTY,0.0,2026-05-26,50000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66684,66684,BANKNIFTY26MAY50000PE,BANKNIFTY,0.0,2026-05-26,50000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66763,66763,BANKNIFTY26MAY51000CE,BANKNIFTY,10895.75,2026-05-26,51000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66764,66764,BANKNIFTY26MAY51000PE,BANKNIFTY,8.6,2026-05-26,51000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66765,66765,BANKNIFTY26MAY51100CE,BANKNIFTY,0.0,2026-05-26,51100.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66766,66766,BANKNIFTY26MAY51100PE,BANKNIFTY,0.0,2026-05-26,51100.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66767,66767,BANKNIFTY26MAY51200CE,BANKNIFTY,0.0,2026-05-26,51200.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66768,66768,BANKNIFTY26MAY51200PE,BANKNIFTY,0.0,2026-05-26,51200.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66769,66769,BANKNIFTY26MAY51300CE,BANKNIFTY,0.0,2026-05-26,51300.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66770,66770,BANKNIFTY26MAY51300PE,BANKNIFTY,0.0,2026-05-26,51300.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66771,66771,BANKNIFTY26MAY51400CE,BANKNIFTY,0.0,2026-05-26,51400.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66772,66772,BANKNIFTY26MAY51400PE,BANKNIFTY,0.0,2026-05-26,51400.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66773,66773,BANKNIFTY26MAY51500CE,BANKNIFTY,5480.55,2026-05-26,51500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66774,66774,BANKNIFTY26MAY51500PE,BANKNIFTY,12.6,2026-05-26,51500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66775,66775,BANKNIFTY26MAY51600CE,BANKNIFTY,0.0,2026-05-26,51600.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66748,66748,BANKNIFTY26MAY50400CE,BANKNIFTY,0.0,2026-05-26,50400.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66749,66749,BANKNIFTY26MAY50400PE,BANKNIFTY,0.0,2026-05-26,50400.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66750,66750,BANKNIFTY26MAY50500CE,BANKNIFTY,6359.0,2026-05-26,50500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66754,66754,BANKNIFTY26MAY50500PE,BANKNIFTY,5.75,2026-05-26,50500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66755,66755,BANKNIFTY26MAY50600CE,BANKNIFTY,0.0,2026-05-26,50600.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66756,66756,BANKNIFTY26MAY50600PE,BANKNIFTY,0.0,2026-05-26,50600.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66757,66757,BANKNIFTY26MAY50700CE,BANKNIFTY,0.0,2026-05-26,50700.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66758,66758,BANKNIFTY26MAY50700PE,BANKNIFTY,0.0,2026-05-26,50700.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66759,66759,BANKNIFTY26MAY50800CE,BANKNIFTY,0.0,2026-05-26,50800.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66760,66760,BANKNIFTY26MAY50800PE,BANKNIFTY,0.0,2026-05-26,50800.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66761,66761,BANKNIFTY26MAY50900CE,BANKNIFTY,0.0,2026-05-26,50900.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66762,66762,BANKNIFTY26MAY50900PE,BANKNIFTY,0.0,2026-05-26,50900.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66643,66643,BANKNIFTY26MAY48500PE,BANKNIFTY,0.0,2026-05-26,48500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66652,66652,BANKNIFTY26MAY49000CE,BANKNIFTY,0.0,2026-05-26,49000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66653,66653,BANKNIFTY26MAY49000PE,BANKNIFTY,0.0,2026-05-26,49000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66662,66662,BANKNIFTY26MAY49500CE,BANKNIFTY,0.0,2026-05-26,49500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|66663,66663,BANKNIFTY26MAY49500PE,BANKNIFTY,0.0,2026-05-26,49500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|66640,66640,BANKNIFTY26MAY48500CE,BANKNIFTY,0.0,2026-05-26,48500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52746,52746,BANKNIFTY26MAR67000CE,BANKNIFTY,10.25,2026-03-30,67000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52747,52747,BANKNIFTY26MAR67000PE,BANKNIFTY,10544.3,2026-03-30,67000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52774,52774,BANKNIFTY26MAR68500CE,BANKNIFTY,7.45,2026-03-30,68500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52775,52775,BANKNIFTY26MAR68500PE,BANKNIFTY,6459.9,2026-03-30,68500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52764,52764,BANKNIFTY26MAR68000CE,BANKNIFTY,8.15,2026-03-30,68000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52765,52765,BANKNIFTY26MAR68000PE,BANKNIFTY,11579.1,2026-03-30,68000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52710,52710,BANKNIFTY26MAR65100CE,BANKNIFTY,17.15,2026-03-30,65100.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52711,52711,BANKNIFTY26MAR65100PE,BANKNIFTY,4951.1,2026-03-30,65100.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52712,52712,BANKNIFTY26MAR65200CE,BANKNIFTY,16.75,2026-03-30,65200.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52713,52713,BANKNIFTY26MAR65200PE,BANKNIFTY,5041.55,2026-03-30,65200.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52714,52714,BANKNIFTY26MAR65300CE,BANKNIFTY,16.25,2026-03-30,65300.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52715,52715,BANKNIFTY26MAR65300PE,BANKNIFTY,5513.5,2026-03-30,65300.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52716,52716,BANKNIFTY26MAR65400CE,BANKNIFTY,15.45,2026-03-30,65400.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52717,52717,BANKNIFTY26MAR65400PE,BANKNIFTY,3704.9,2026-03-30,65400.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52718,52718,BANKNIFTY26MAR65500CE,BANKNIFTY,14.25,2026-03-30,65500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52719,52719,BANKNIFTY26MAR65500PE,BANKNIFTY,9200.0,2026-03-30,65500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52700,52700,BANKNIFTY26MAR64600CE,BANKNIFTY,19.75,2026-03-30,64600.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52701,52701,BANKNIFTY26MAR64600PE,BANKNIFTY,5197.55,2026-03-30,64600.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52702,52702,BANKNIFTY26MAR64700CE,BANKNIFTY,18.0,2026-03-30,64700.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52703,52703,BANKNIFTY26MAR64700PE,BANKNIFTY,5292.0,2026-03-30,64700.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52704,52704,BANKNIFTY26MAR64800CE,BANKNIFTY,18.9,2026-03-30,64800.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52705,52705,BANKNIFTY26MAR64800PE,BANKNIFTY,5399.45,2026-03-30,64800.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52706,52706,BANKNIFTY26MAR64900CE,BANKNIFTY,17.9,2026-03-30,64900.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52707,52707,BANKNIFTY26MAR64900PE,BANKNIFTY,3792.0,2026-03-30,64900.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52708,52708,BANKNIFTY26MAR65000CE,BANKNIFTY,16.35,2026-03-30,65000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52709,52709,BANKNIFTY26MAR65000PE,BANKNIFTY,8575.3,2026-03-30,65000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52730,52730,BANKNIFTY26MAR66200CE,BANKNIFTY,12.85,2026-03-30,66200.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|52731,52731,BANKNIFTY26MAR66200PE,BANKNIFTY,6297.25,2026-03-30,66200.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|52732,52732,BANKNIFTY26MAR66300CE,BANKNIFTY,13.0,2026-03-30,66300.0,0.05,30.0,OPTIDX,CE,NSE_FO
